timestamp,open,high,low,close,volume,market_cap,total_supply,price
2025-02-21 15:59:15,98031.0,99504.0,96876.0,98031.0,33321381167.0,1945997623906.0,19827265.0,98031.0
2025-02-21 15:59:10,98031.0,99504.0,96876.0,98031.0,33321381167.0,1945997623906.0,19827265.0,98031.0
2025-02-21 15:59:05,98031.0,99504.0,96876.0,98031.0,33321381167.0,1945997623906.0,19827265.0,98031.0
2025-02-21 15:59:00,98031.0,99504.0,96876.0,98031.0,33321381167.0,1945997623906.0,19827265.0,98031.0
